,P_LRMS_QUEUING,P_LRMS_RUNNING,P_LRMS_SUBMITTING,P_PMGR_QUEUING,P_PMGR_SCHEDULING,experiment,hid,pid,sid
14998,,,43.2070000172,0.00950002670288,0.199100017548,exp9,fnal.gov,pilot.0022,rp.session.radical.mturilli.017131.0003
14999,,,43.2070000172,0.00950002670288,0.199100017548,exp9,xd-login.opensciencegrid.org,pilot.0023,rp.session.radical.mturilli.017131.0003
15000,539.593800068,5800.55359983,43.2070000172,0.00950002670288,0.199100017548,exp9,unl.edu,pilot.0024,rp.session.radical.mturilli.017131.0003
15001,566.031499863,5774.11590004,43.2070000172,0.00950002670288,0.199100017548,exp9,unl.edu,pilot.0025,rp.session.radical.mturilli.017131.0003
15002,488.145499945,5852.00189996,43.2070000172,0.00950002670288,0.199100017548,exp9,fnal.gov,pilot.0026,rp.session.radical.mturilli.017131.0003
15003,476.77519989,5863.37220001,43.2070000172,0.00950002670288,0.199100017548,exp9,fnal.gov,pilot.0027,rp.session.radical.mturilli.017131.0003
15004,,,43.2070000172,0.00950002670288,0.199100017548,exp9,xd-login.opensciencegrid.org,pilot.0028,rp.session.radical.mturilli.017131.0003
15005,543.845099926,5796.30229998,43.2070000172,0.00950002670288,0.199100017548,exp9,unl.edu,pilot.0029,rp.session.radical.mturilli.017131.0003
15006,232.877099991,6107.27029991,43.2070000172,0.00950002670288,0.199100017548,exp9,nodo,pilot.0030,rp.session.radical.mturilli.017131.0003
15007,553.26549983,8195.78840017,43.2070000172,0.00950002670288,0.199100017548,exp9,xd-login.opensciencegrid.org,pilot.0031,rp.session.radical.mturilli.017131.0003
15008,871.771600008,5468.37579989,43.2070000172,0.00950002670288,0.199100017548,exp9,fnal.gov,pilot.0032,rp.session.radical.mturilli.017131.0003
15009,574.146999836,8174.90690017,43.2070000172,0.00950002670288,0.199100017548,exp9,xd-login.opensciencegrid.org,pilot.0033,rp.session.radical.mturilli.017131.0003
15010,883.454200029,5456.69319987,43.2070000172,0.00950002670288,0.199100017548,exp9,unl.edu,pilot.0034,rp.session.radical.mturilli.017131.0003
15011,544.002300024,5796.14509988,43.2070000172,0.00950002670288,0.199100017548,exp9,bu.edu,pilot.0035,rp.session.radical.mturilli.017131.0003
15012,541.471299887,5798.67610002,43.2070000172,0.00950002670288,0.199100017548,exp9,bu.edu,pilot.0036,rp.session.radical.mturilli.017131.0003
15013,530.129400015,5810.01799989,43.2070000172,0.00950002670288,0.199100017548,exp9,bu.edu,pilot.0037,rp.session.radical.mturilli.017131.0003
15014,512.815899849,5827.33150005,43.2070000172,0.00950002670288,0.199100017548,exp9,bu.edu,pilot.0038,rp.session.radical.mturilli.017131.0003
15015,547.355099916,5792.79229999,43.2070000172,0.00950002670288,0.199100017548,exp9,tusker.hcc.unl.edu,pilot.0039,rp.session.radical.mturilli.017131.0003
15016,233.492399931,6106.65499997,43.2070000172,0.00950002670288,0.199100017548,exp9,nodo,pilot.0040,rp.session.radical.mturilli.017131.0003
15017,685.231999874,5654.91540003,43.2070000172,0.00950002670288,0.199100017548,exp9,CRUSH.OSG,pilot.0041,rp.session.radical.mturilli.017131.0003
15018,817.549900055,5522.59749985,43.2070000172,0.00950002670288,0.199100017548,exp9,mwt2.org,pilot.0042,rp.session.radical.mturilli.017131.0003
15019,552.013999939,8197.03990006,43.2070000172,0.00950002670288,0.199100017548,exp9,xd-login.opensciencegrid.org,pilot.0043,rp.session.radical.mturilli.017131.0003
15020,551.146499872,8197.90740013,43.2070000172,0.00950002670288,0.199100017548,exp9,xd-login.opensciencegrid.org,pilot.0044,rp.session.radical.mturilli.017131.0003
15021,621.123899937,5719.02349997,43.2070000172,0.00950002670288,0.199100017548,exp9,CRUSH.OSG,pilot.0045,rp.session.radical.mturilli.017131.0003
15022,646.50639987,5693.64100003,43.2070000172,0.00950002670288,0.199100017548,exp9,CRUSH.OSG,pilot.0046,rp.session.radical.mturilli.017131.0003
15023,870.650599957,5469.49679995,43.2070000172,0.00950002670288,0.199100017548,exp9,mwt2.org,pilot.0047,rp.session.radical.mturilli.017131.0003
15024,663.302399874,5676.84500003,43.2070000172,0.00950002670288,0.199100017548,exp9,CRUSH.OSG,pilot.0048,rp.session.radical.mturilli.017131.0003
15025,,,43.2070000172,0.00950002670288,0.199100017548,exp9,CRUSH.OSG,pilot.0049,rp.session.radical.mturilli.017131.0003
15026,647.404999971,5692.74239993,43.2070000172,0.00950002670288,0.199100017548,exp9,CRUSH.OSG,pilot.0050,rp.session.radical.mturilli.017131.0003
15027,543.008499861,5797.13890004,43.2070000172,0.00950002670288,0.199100017548,exp9,bu.edu,pilot.0051,rp.session.radical.mturilli.017131.0003
15028,533.724299908,5806.42309999,43.2070000172,0.00950002670288,0.199100017548,exp9,bu.edu,pilot.0052,rp.session.radical.mturilli.017131.0003
15029,534.582000017,5805.56539989,43.2070000172,0.00950002670288,0.199100017548,exp9,bu.edu,pilot.0053,rp.session.radical.mturilli.017131.0003
15030,534.944599867,5805.20280004,43.2070000172,0.00950002670288,0.199100017548,exp9,bu.edu,pilot.0054,rp.session.radical.mturilli.017131.0003
15031,540.333600044,5799.81379986,43.2070000172,0.00950002670288,0.199100017548,exp9,bu.edu,pilot.0055,rp.session.radical.mturilli.017131.0003
15032,545.062299967,5795.08509994,43.2070000172,0.00950002670288,0.199100017548,exp9,bu.edu,pilot.0056,rp.session.radical.mturilli.017131.0003
15033,546.598700047,5793.54869986,43.2070000172,0.00950002670288,0.199100017548,exp9,bu.edu,pilot.0057,rp.session.radical.mturilli.017131.0003
15034,563.932100058,5776.21529984,43.2070000172,0.00950002670288,0.199100017548,exp9,bu.edu,pilot.0058,rp.session.radical.mturilli.017131.0003
15035,556.203999996,5783.94339991,43.2070000172,0.00950002670288,0.199100017548,exp9,bu.edu,pilot.0059,rp.session.radical.mturilli.017131.0003
15036,549.294100046,5790.85329986,43.2070000172,0.00950002670288,0.199100017548,exp9,bu.edu,pilot.0060,rp.session.radical.mturilli.017131.0003
15037,536.513399839,5803.63400006,43.2070000172,0.00950002670288,0.199100017548,exp9,bu.edu,pilot.0061,rp.session.radical.mturilli.017131.0003
15038,547.769999981,5792.37739992,43.2070000172,0.00950002670288,0.199100017548,exp9,bu.edu,pilot.0062,rp.session.radical.mturilli.017131.0003
15039,566.279500008,5773.86789989,43.2070000172,0.00950002670288,0.199100017548,exp9,bu.edu,pilot.0063,rp.session.radical.mturilli.017131.0003
15040,451.039900064,6292.11500001,42.315199852,0.0126001834869,0.214599847794,exp9,mwt2.org,pilot.0000,rp.session.radical.mturilli.017131.0004
15041,431.576200008,6311.57870007,42.315199852,0.0126001834869,0.214599847794,exp9,mwt2.org,pilot.0001,rp.session.radical.mturilli.017131.0004
15042,481.443200111,6261.71169996,42.315199852,0.0126001834869,0.214599847794,exp9,mwt2.org,pilot.0002,rp.session.radical.mturilli.017131.0004
15043,417.43930006,6325.71560001,42.315199852,0.0126001834869,0.214599847794,exp9,mwt2.org,pilot.0003,rp.session.radical.mturilli.017131.0004
15044,438.808300018,6304.34660006,42.315199852,0.0126001834869,0.214599847794,exp9,mwt2.org,pilot.0004,rp.session.radical.mturilli.017131.0004
15045,459.72480011,6283.43009996,42.315199852,0.0126001834869,0.214599847794,exp9,campuscluster.illinois.edu,pilot.0005,rp.session.radical.mturilli.017131.0004
15046,477.506799936,6265.64810014,42.315199852,0.0126001834869,0.214599847794,exp9,campuscluster.illinois.edu,pilot.0006,rp.session.radical.mturilli.017131.0004
15047,448.28579998,6294.86910009,42.315199852,0.0126001834869,0.214599847794,exp9,mwt2.org,pilot.0007,rp.session.radical.mturilli.017131.0004
15048,420.697600126,6322.45729995,42.315199852,0.0126001834869,0.214599847794,exp9,mwt2.org,pilot.0008,rp.session.radical.mturilli.017131.0004
15049,478.405100107,6264.74979997,42.315199852,0.0126001834869,0.214599847794,exp9,mwt2.org,pilot.0009,rp.session.radical.mturilli.017131.0004
15050,448.966500044,6294.18840003,42.315199852,0.0126001834869,0.214599847794,exp9,mwt2.org,pilot.0010,rp.session.radical.mturilli.017131.0004
15051,495.191800117,6247.96309996,42.315199852,0.0126001834869,0.214599847794,exp9,fnal.gov,pilot.0011,rp.session.radical.mturilli.017131.0004
15052,436.282999992,6306.87190008,42.315199852,0.0126001834869,0.214599847794,exp9,campuscluster.illinois.edu,pilot.0012,rp.session.radical.mturilli.017131.0004
15053,435.239000082,6307.91589999,42.315199852,0.0126001834869,0.214599847794,exp9,campuscluster.illinois.edu,pilot.0013,rp.session.radical.mturilli.017131.0004
15054,449.842999935,6293.31190014,42.315199852,0.0126001834869,0.214599847794,exp9,campuscluster.illinois.edu,pilot.0014,rp.session.radical.mturilli.017131.0004
15055,467.856300116,6275.29859996,42.315199852,0.0126001834869,0.214599847794,exp9,campuscluster.illinois.edu,pilot.0015,rp.session.radical.mturilli.017131.0004
15056,452.30430007,6103.24250007,42.315199852,0.0126001834869,0.214599847794,exp9,xd-login.opensciencegrid.org,pilot.0016,rp.session.radical.mturilli.017131.0004
15057,572.622200012,6170.53270006,42.315199852,0.0126001834869,0.214599847794,exp9,campuscluster.illinois.edu,pilot.0017,rp.session.radical.mturilli.017131.0004
15058,416.504899979,6326.6500001,42.315199852,0.0126001834869,0.214599847794,exp9,campuscluster.illinois.edu,pilot.0018,rp.session.radical.mturilli.017131.0004
15059,460.466700077,6282.6882,42.315199852,0.0126001834869,0.214599847794,exp9,mwt2.org,pilot.0019,rp.session.radical.mturilli.017131.0004
15060,417.352300167,6325.80259991,42.315199852,0.0126001834869,0.214599847794,exp9,mwt2.org,pilot.0020,rp.session.radical.mturilli.017131.0004
15061,453.054800034,6290.10010004,42.315199852,0.0126001834869,0.214599847794,exp9,mwt2.org,pilot.0021,rp.session.radical.mturilli.017131.0004
15062,480.758599997,6262.39630008,42.315199852,0.0126001834869,0.214599847794,exp9,mwt2.org,pilot.0022,rp.session.radical.mturilli.017131.0004
15063,437.536900043,6305.61800003,42.315199852,0.0126001834869,0.214599847794,exp9,mwt2.org,pilot.0023,rp.session.radical.mturilli.017131.0004
15064,464.404999971,6278.7499001,42.315199852,0.0126001834869,0.214599847794,exp9,mwt2.org,pilot.0024,rp.session.radical.mturilli.017131.0004
15065,,,42.315199852,0.0126001834869,0.214599847794,exp9,mwt2.org,pilot.0025,rp.session.radical.mturilli.017131.0004
15066,736.041900158,6007.11299992,42.315199852,0.0126001834869,0.214599847794,exp9,fnal.gov,pilot.0026,rp.session.radical.mturilli.017131.0004
15067,420.129500151,6323.02539992,42.315199852,0.0126001834869,0.214599847794,exp9,campuscluster.illinois.edu,pilot.0027,rp.session.radical.mturilli.017131.0004
15068,713.90199995,6029.25290012,42.315199852,0.0126001834869,0.214599847794,exp9,campuscluster.illinois.edu,pilot.0028,rp.session.radical.mturilli.017131.0004
15069,,,42.315199852,0.0126001834869,0.214599847794,exp9,campuscluster.illinois.edu,pilot.0029,rp.session.radical.mturilli.017131.0004
15070,410.463200092,6332.69169998,42.315199852,0.0126001834869,0.214599847794,exp9,campuscluster.illinois.edu,pilot.0030,rp.session.radical.mturilli.017131.0004
15071,447.702199936,6295.45270014,42.315199852,0.0126001834869,0.214599847794,exp9,campuscluster.illinois.edu,pilot.0031,rp.session.radical.mturilli.017131.0004
15072,510.3671,6232.78780007,42.315199852,0.0126001834869,0.214599847794,exp9,fnal.gov,pilot.0032,rp.session.radical.mturilli.017131.0004
15073,487.642699957,6255.51220012,42.315199852,0.0126001834869,0.214599847794,exp9,campuscluster.illinois.edu,pilot.0033,rp.session.radical.mturilli.017131.0004
15074,456.502500057,6286.65240002,42.315199852,0.0126001834869,0.214599847794,exp9,campuscluster.illinois.edu,pilot.0034,rp.session.radical.mturilli.017131.0004
15075,,,42.315199852,0.0126001834869,0.214599847794,exp9,xd-login.opensciencegrid.org,pilot.0035,rp.session.radical.mturilli.017131.0004
15076,,,42.315199852,0.0126001834869,0.214599847794,exp9,xd-login.opensciencegrid.org,pilot.0036,rp.session.radical.mturilli.017131.0004
15077,599.019600153,6144.13529992,42.315199852,0.0126001834869,0.214599847794,exp9,panther.net,pilot.0037,rp.session.radical.mturilli.017131.0004
15078,599.322299957,6143.83260012,42.315199852,0.0126001834869,0.214599847794,exp9,panther.net,pilot.0038,rp.session.radical.mturilli.017131.0004
15079,599.056499958,6144.09840012,42.315199852,0.0126001834869,0.214599847794,exp9,panther.net,pilot.0039,rp.session.radical.mturilli.017131.0004
15080,598.62319994,6144.53170013,42.315199852,0.0126001834869,0.214599847794,exp9,panther.net,pilot.0040,rp.session.radical.mturilli.017131.0004
15081,597.844700098,6145.31019998,42.315199852,0.0126001834869,0.214599847794,exp9,panther.net,pilot.0041,rp.session.radical.mturilli.017131.0004
15082,599.540199995,6143.61470008,42.315199852,0.0126001834869,0.214599847794,exp9,panther.net,pilot.0042,rp.session.radical.mturilli.017131.0004
15083,592.753900051,6150.40100002,42.315199852,0.0126001834869,0.214599847794,exp9,panther.net,pilot.0043,rp.session.radical.mturilli.017131.0004
15084,596.284600019,6146.87030005,42.315199852,0.0126001834869,0.214599847794,exp9,panther.net,pilot.0044,rp.session.radical.mturilli.017131.0004
15085,596.391499996,6146.76340008,42.315199852,0.0126001834869,0.214599847794,exp9,panther.net,pilot.0045,rp.session.radical.mturilli.017131.0004
15086,413.594000101,6329.56089997,42.315199852,0.0126001834869,0.214599847794,exp9,local,pilot.0046,rp.session.radical.mturilli.017131.0004
15087,411.418600082,6331.73629999,42.315199852,0.0126001834869,0.214599847794,exp9,local,pilot.0047,rp.session.radical.mturilli.017131.0004
15088,412.379800081,6330.77509999,42.315199852,0.0126001834869,0.214599847794,exp9,local,pilot.0048,rp.session.radical.mturilli.017131.0004
15089,393.190500021,6349.96440005,42.315199852,0.0126001834869,0.214599847794,exp9,local,pilot.0049,rp.session.radical.mturilli.017131.0004
15090,393.237200022,6349.91770005,42.315199852,0.0126001834869,0.214599847794,exp9,local,pilot.0050,rp.session.radical.mturilli.017131.0004
15091,,,42.315199852,0.0126001834869,0.214599847794,exp9,fnal.gov,pilot.0051,rp.session.radical.mturilli.017131.0004
15092,533.069000006,6210.08590007,42.315199852,0.0126001834869,0.214599847794,exp9,fnal.gov,pilot.0052,rp.session.radical.mturilli.017131.0004
15093,469.210799932,6273.94410014,42.315199852,0.0126001834869,0.214599847794,exp9,fnal.gov,pilot.0053,rp.session.radical.mturilli.017131.0004
15094,539.803300142,6203.35159993,42.315199852,0.0126001834869,0.214599847794,exp9,fnal.gov,pilot.0054,rp.session.radical.mturilli.017131.0004
15095,500.318400145,6242.83649993,42.315199852,0.0126001834869,0.214599847794,exp9,fnal.gov,pilot.0055,rp.session.radical.mturilli.017131.0004
15096,,,42.315199852,0.0126001834869,0.214599847794,exp9,xd-login.opensciencegrid.org,pilot.0056,rp.session.radical.mturilli.017131.0004
15097,,,42.315199852,0.0126001834869,0.214599847794,exp9,xd-login.opensciencegrid.org,pilot.0057,rp.session.radical.mturilli.017131.0004
15098,,,42.315199852,0.0126001834869,0.214599847794,exp9,xd-login.opensciencegrid.org,pilot.0058,rp.session.radical.mturilli.017131.0004
15099,,,42.315199852,0.0126001834869,0.214599847794,exp9,xd-login.opensciencegrid.org,pilot.0059,rp.session.radical.mturilli.017131.0004
15100,459.916900158,6283.23799992,42.315199852,0.0126001834869,0.214599847794,exp9,local,pilot.0060,rp.session.radical.mturilli.017131.0004
15101,583.886000156,6159.26889992,42.315199852,0.0126001834869,0.214599847794,exp9,CRUSH.OSG,pilot.0061,rp.session.radical.mturilli.017131.0004
15102,462.815400124,3401.27959991,42.315199852,0.0126001834869,0.214599847794,exp9,xd-login.opensciencegrid.org,pilot.0062,rp.session.radical.mturilli.017131.0004
15103,540.167099953,6202.98780012,42.315199852,0.0126001834869,0.214599847794,exp9,CRUSH.OSG,pilot.0063,rp.session.radical.mturilli.017131.0004
15104,173.723799944,18733.6417,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0000,rp.session.radical.mturilli.017131.0005
15105,205.427600145,10290.1915998,41.6958999634,0.0100998878479,0.214100122452,exp9,fnal.gov,pilot.0001,rp.session.radical.mturilli.017131.0005
15106,202.304100037,15102.6888001,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0002,rp.session.radical.mturilli.017131.0005
15107,196.887200117,19906.668,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0003,rp.session.radical.mturilli.017131.0005
15108,179.128400087,19623.5132,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0004,rp.session.radical.mturilli.017131.0005
15109,63641.8777001,,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0005,rp.session.radical.mturilli.017131.0005
15110,183.492399931,19015.1816001,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0006,rp.session.radical.mturilli.017131.0005
15111,267.250999928,18931.4230001,41.6958999634,0.0100998878479,0.214100122452,exp9,mwt2.org,pilot.0007,rp.session.radical.mturilli.017131.0005
15112,197.989400148,19604.6522,41.6958999634,0.0100998878479,0.214100122452,exp9,fnal.gov,pilot.0008,rp.session.radical.mturilli.017131.0005
15113,185.617599964,14513.4684,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0009,rp.session.radical.mturilli.017131.0005
15114,213.860100031,19287.3815999,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0010,rp.session.radical.mturilli.017131.0005
15115,169.612400055,15135.3805001,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0011,rp.session.radical.mturilli.017131.0005
15116,171.625499964,15133.3674002,41.6958999634,0.0100998878479,0.214100122452,exp9,mwt2.org,pilot.0012,rp.session.radical.mturilli.017131.0005
15117,,,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0013,rp.session.radical.mturilli.017131.0005
15118,299.252599955,38377.4202001,41.6958999634,0.0100998878479,0.214100122452,exp9,panther.net,pilot.0014,rp.session.radical.mturilli.017131.0005
15119,299.252300024,38377.4205,41.6958999634,0.0100998878479,0.214100122452,exp9,panther.net,pilot.0015,rp.session.radical.mturilli.017131.0005
15120,299.252799988,38377.4200001,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0016,rp.session.radical.mturilli.017131.0005
15121,300.16320014,38376.5095999,41.6958999634,0.0100998878479,0.214100122452,exp9,panther.net,pilot.0017,rp.session.radical.mturilli.017131.0005
15122,299.25180006,38377.421,41.6958999634,0.0100998878479,0.214100122452,exp9,panther.net,pilot.0018,rp.session.radical.mturilli.017131.0005
15123,299.25150013,38377.4212999,41.6958999634,0.0100998878479,0.214100122452,exp9,panther.net,pilot.0019,rp.session.radical.mturilli.017131.0005
15124,63753.4737,,41.6958999634,0.0100998878479,0.214100122452,exp9,panther.net,pilot.0020,rp.session.radical.mturilli.017131.0005
15125,158.164200068,38518.5086,41.6958999634,0.0100998878479,0.214100122452,exp9,panther.net,pilot.0021,rp.session.radical.mturilli.017131.0005
15126,63751.2569001,,41.6958999634,0.0100998878479,0.214100122452,exp9,panther.net,pilot.0022,rp.session.radical.mturilli.017131.0005
15127,,,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0023,rp.session.radical.mturilli.017131.0005
15128,689.254899979,37987.4179001,41.6958999634,0.0100998878479,0.214100122452,exp9,nodo,pilot.0024,rp.session.radical.mturilli.017131.0005
15129,247.015500069,38429.6573,41.6958999634,0.0100998878479,0.214100122452,exp9,CRUSH.OSG,pilot.0025,rp.session.radical.mturilli.017131.0005
15130,246.21449995,38430.4583001,41.6958999634,0.0100998878479,0.214100122452,exp9,CRUSH.OSG,pilot.0026,rp.session.radical.mturilli.017131.0005
15131,63612.6008,,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0027,rp.session.radical.mturilli.017131.0005
15132,63585.7997999,,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0028,rp.session.radical.mturilli.017131.0005
15133,63623.4006,,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0029,rp.session.radical.mturilli.017131.0005
15134,63879.8724999,,41.6958999634,0.0100998878479,0.214100122452,exp9,chtc.wisc.edu,pilot.0030,rp.session.radical.mturilli.017131.0005
15135,63664.4848001,,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0031,rp.session.radical.mturilli.017131.0005
15136,,,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0032,rp.session.radical.mturilli.017131.0005
15137,,,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0033,rp.session.radical.mturilli.017131.0005
15138,63639.7081001,,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0034,rp.session.radical.mturilli.017131.0005
15139,63595.4674001,,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0035,rp.session.radical.mturilli.017131.0005
15140,192.760900021,11503.8952999,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0036,rp.session.radical.mturilli.017131.0005
15141,63610.5464001,,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0037,rp.session.radical.mturilli.017131.0005
15142,196.886899948,8202.28980017,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0038,rp.session.radical.mturilli.017131.0005
15143,184.292400122,7611.16719985,41.6958999634,0.0100998878479,0.214100122452,exp9,bu.edu,pilot.0039,rp.session.radical.mturilli.017131.0005
15144,193.773200035,8205.40350008,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0040,rp.session.radical.mturilli.017131.0005
15145,183.49180007,8215.68490005,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0041,rp.session.radical.mturilli.017131.0005
15146,231.111599922,7861.63720012,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0042,rp.session.radical.mturilli.017131.0005
15147,355.441900015,38321.2309,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0043,rp.session.radical.mturilli.017131.0005
15148,402.271000147,38274.4017999,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0044,rp.session.radical.mturilli.017131.0005
15149,260.084800005,38171.7585001,41.6958999634,0.0100998878479,0.214100122452,exp9,bu.edu,pilot.0045,rp.session.radical.mturilli.017131.0005
15150,63613.7738001,,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0046,rp.session.radical.mturilli.017131.0005
15151,63598.7416999,,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0047,rp.session.radical.mturilli.017131.0005
15152,238.745899916,38437.9269001,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0048,rp.session.radical.mturilli.017131.0005
15153,240.898499966,38435.7743001,41.6958999634,0.0100998878479,0.214100122452,exp9,bu.edu,pilot.0049,rp.session.radical.mturilli.017131.0005
15154,63669.8938,,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0050,rp.session.radical.mturilli.017131.0005
15155,165.616600037,11836.1559,41.6958999634,0.0100998878479,0.214100122452,exp9,chtc.wisc.edu,pilot.0051,rp.session.radical.mturilli.017131.0005
15156,251.485199928,11750.2873001,41.6958999634,0.0100998878479,0.214100122452,exp9,chtc.wisc.edu,pilot.0052,rp.session.radical.mturilli.017131.0005
15157,230.129400015,8169.0473001,41.6958999634,0.0100998878479,0.214100122452,exp9,chtc.wisc.edu,pilot.0053,rp.session.radical.mturilli.017131.0005
15158,193.772599936,7898.9762001,41.6958999634,0.0100998878479,0.214100122452,exp9,chtc.wisc.edu,pilot.0054,rp.session.radical.mturilli.017131.0005
15159,192.76060009,7899.98819995,41.6958999634,0.0100998878479,0.214100122452,exp9,chtc.wisc.edu,pilot.0055,rp.session.radical.mturilli.017131.0005
15160,185.617200136,11511.0389998,41.6958999634,0.0100998878479,0.214100122452,exp9,chtc.wisc.edu,pilot.0056,rp.session.radical.mturilli.017131.0005
15161,214.893199921,7580.56640005,41.6958999634,0.0100998878479,0.214100122452,exp9,tusker.hcc.unl.edu,pilot.0057,rp.session.radical.mturilli.017131.0005
15162,183.493200064,7611.96639991,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0058,rp.session.radical.mturilli.017131.0005
15163,173.723400116,7919.02539992,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0059,rp.session.radical.mturilli.017131.0005
15164,184.292900085,7611.16669989,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0060,rp.session.radical.mturilli.017131.0005
15165,235.41869998,7857.33010006,41.6958999634,0.0100998878479,0.214100122452,exp9,CRUSH.OSG,pilot.0061,rp.session.radical.mturilli.017131.0005
15166,199.007800102,7893.74099994,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0062,rp.session.radical.mturilli.017131.0005
15167,212.860100031,3974.45569992,41.6958999634,0.0100998878479,0.214100122452,exp9,xd-login.opensciencegrid.org,pilot.0063,rp.session.radical.mturilli.017131.0005
15168,163.273499966,7761.45179987,42.1370000839,0.0106999874115,0.219099998474,exp9,mwt2.org,pilot.0000,rp.session.radical.mturilli.017132.0000
15169,205.770099878,7718.95519996,42.1370000839,0.0106999874115,0.219099998474,exp9,fnal.gov,pilot.0001,rp.session.radical.mturilli.017132.0000
15170,,,42.1370000839,0.0106999874115,0.219099998474,exp9,fnal.gov,pilot.0002,rp.session.radical.mturilli.017132.0000
15171,196.547099829,7728.17820001,42.1370000839,0.0106999874115,0.219099998474,exp9,fnal.gov,pilot.0003,rp.session.radical.mturilli.017132.0000
15172,270.026199818,7654.69910002,42.1370000839,0.0106999874115,0.219099998474,exp9,unl.edu,pilot.0004,rp.session.radical.mturilli.017132.0000
15173,234.009299994,7690.71599984,42.1370000839,0.0106999874115,0.219099998474,exp9,panther.net,pilot.0005,rp.session.radical.mturilli.017132.0000
15174,269.041399956,3284.26869988,42.1370000839,0.0106999874115,0.219099998474,exp9,xd-login.opensciencegrid.org,pilot.0006,rp.session.radical.mturilli.017132.0000
15175,282.597899914,3270.71219993,42.1370000839,0.0106999874115,0.219099998474,exp9,xd-login.opensciencegrid.org,pilot.0007,rp.session.radical.mturilli.017132.0000
15176,271.883699894,7652.84159994,42.1370000839,0.0106999874115,0.219099998474,exp9,nodo,pilot.0008,rp.session.radical.mturilli.017132.0000
15177,401.114899874,7523.61039996,42.1370000839,0.0106999874115,0.219099998474,exp9,CRUSH.OSG,pilot.0009,rp.session.radical.mturilli.017132.0000
15178,,,42.1370000839,0.0106999874115,0.219099998474,exp9,CRUSH.OSG,pilot.0010,rp.session.radical.mturilli.017132.0000
15179,190.932399988,7733.79289985,42.1370000839,0.0106999874115,0.219099998474,exp9,aglt2.org,pilot.0011,rp.session.radical.mturilli.017132.0000
15180,192.379199982,7732.34609985,42.1370000839,0.0106999874115,0.219099998474,exp9,bu.edu,pilot.0012,rp.session.radical.mturilli.017132.0000
